Site_code;species_clean;ts;doy;year;day;month;hour;week;Rain_tot;AirTemp_Avg;RH_Avg;AirPres_Avg;Rg_Avg;WindSpeed;WindDir;O3_Avg;ozone;ozonec;ozoneppb;aot40h;sum60h;pod0;SoilTemp_Avg;VWC_Avg;LMA;gmax;vpd;fvpd;Dendro_1;Dendro_2;Dendro_3;Dendro_4;pod1;Dendro_mean
PIE1;fsylvatica;24/11/2019 09:00;328;2019;24;11;9;47;5.76;2.6;98;NA;0;1.38;44.57;42.96;1915.3;2021.009133;42.96;0;0;0;NA;NA;61;69;0.014730442;1;2.562751181;2.329092863;4.356404001;5.173083585;0;3.605332908
PIE1;fsylvatica;24/11/2019 10:00;328;2019;24;11;10;47;5.142;2.9;98.2;NA;17.12;1.09;83.7;43.53;1940.7125;2076.04308;43.53;0;0;0.289565122;NA;NA;61;69;0.013543293;1;2.562830588;2.329497034;4.35736019;5.17418248;0;3.605967573
PIE1;fsylvatica;24/11/2019 11:00;328;2019;24;11;11;47;5.348;3.3;98.2;NA;29.95;1.455;191.2;45.24;2016.95;2122.573428;45.24;0;0;0.526153299;NA;NA;61;69;0.013932948;1;2.562909941;2.329901364;4.358316749;5.17528153;0;3.606602396
PIE1;fsylvatica;24/11/2019 12:00;328;2019;24;11;12;47;4.32;3.7;98.3;NA;39.26;0.64;161.7;45.68;2036.566667;2276.783516;45.68;0;0;0.747708043;NA;NA;61;69;0.013536215;1;2.562989241;2.330305855;4.359273677;5.176380735;0;3.607237377
PIE1;fsylvatica;24/11/2019 13:00;328;2019;24;11;13;47;4.114;3.9;98.3;NA;36.39;0.95;185.9;45.94;2048.158333;2211.793121;45.94;0;0;0.723631339;NA;NA;61;69;0.013728431;1;2.563068488;2.330710505;4.360230974;5.177480095;0;3.607872516
PIE1;fsylvatica;24/11/2019 14:00;328;2019;24;11;14;47;3.703;4.2;98.3;NA;31.85;0.755;179.7;45.47;2027.204167;2230.407637;45.47;0;0;0.697982143;NA;NA;61;69;0.01402127;1;2.563147681;2.331115315;4.361188639;5.17857961;0;3.608507811
PIE1;fsylvatica;24/11/2019 15:00;328;2019;24;11;15;47;2.468;4.6;98.3;NA;34.3;0.64;190.5;45.47;2027.204167;2266.316691;45.47;0;0;0.801729413;NA;NA;61;69;0.014420288;1;2.563226821;2.331520284;4.362146673;5.179679279;0;3.609143264
PIE1;fsylvatica;24/11/2019 16:00;328;2019;24;11;16;47;2.674;4.6;98.3;NA;13.47;0.804;180.5;45.19;2014.720833;2204.527603;45.19;0;0;0.362674955;NA;NA;61;69;0.014420288;1;2.563305908;2.331925412;4.363105075;5.180779103;0;3.609778875
PIE1;fsylvatica;24/11/2019 17:00;328;2019;24;11;17;47;3.908;4.5;98.3;NA;0;1.319;190.4;44.98;2005.358333;2121.115137;44.98;0;0;0;NA;NA;61;69;0.014319606;1;2.563384941;2.3323307;4.364063844;5.18187908;0;3.610414641
PIE1;fsylvatica;24/11/2019 18:00;328;2019;24;11;18;47;4.937;4.5;98.3;NA;0;0.893;201.6;44.59;1987.970833;2156.814097;44.59;0;0;0;NA;NA;61;69;0.014319606;1;2.563463921;2.332736147;4.365022981;5.182979212;0;3.611050565
PIE1;fsylvatica;24/11/2019 19:00;328;2019;24;11;19;47;5.965;4.8;98.3;NA;0;0.778;168.2;44.76;1995.55;2189.747729;44.76;0;0;0;NA;NA;61;69;0.014623526;1;2.563542848;2.333141752;4.365982484;5.184079496;0;3.611686645
PIE1;fsylvatica;24/11/2019 20:00;328;2019;24;11;20;47;5.76;5;98.3;NA;0;0.641;178.4;44.82;1998.225;2233.557753;44.82;0;0;0;NA;NA;61;69;0.014829286;1;2.563621721;2.333547517;4.366942355;5.185179934;0;3.612322882
PIE1;fsylvatica;24/11/2019 21:00;328;2019;24;11;21;47;2.674;5.3;98.3;NA;0;0.255;93.9;44.21;1971.029167;2540.305477;44.21;0;0;0;NA;NA;61;69;0.015142714;1;2.563700542;2.33395344;4.367902592;5.186280525;0;3.612959275
PIE1;fsylvatica;24/11/2019 22:00;328;2019;24;11;22;47;2.88;5.4;98.3;NA;0;0.974;208.7;44.43;1980.8375;2135.236876;44.43;0;0;0;NA;NA;61;69;0.01524848;1;2.56377931;2.334359522;4.368863194;5.187381269;0;3.613595824
PIE1;fsylvatica;24/11/2019 23:00;328;2019;24;11;23;47;2.057;5.5;98.3;NA;0;0.624;178;44.67;1991.5375;2232.364135;44.67;0;0;0;NA;NA;61;69;0.015354896;1;2.563858024;2.334765762;4.369824163;5.188482165;0;3.614232529
PIE1;fsylvatica;25/11/2019 00:00;329;2019;25;11;0;47;0.823;5.3;98.3;NA;0;0.959;173.5;44.36;1977.716667;2134.257217;44.36;0;0;0;NA;NA;61;69;0.015142714;1;2.563936686;2.33517216;4.370785497;5.189583213;0;3.614869389
PIE1;fsylvatica;25/11/2019 01:00;329;2019;25;11;1;47;0.206;5.4;98.3;NA;0;0.785;113.6;44.61;1988.8625;2180.706886;44.61;0;0;0;NA;NA;61;69;0.01524848;1;2.564015294;2.335578716;4.371747196;5.190684414;0;3.615506405
PIE1;fsylvatica;25/11/2019 02:00;329;2019;25;11;2;47;1.029;5.6;98.3;NA;0;0.562;194.8;44.59;1987.970833;2254.388149;44.59;0;0;0;NA;NA;61;69;0.015461967;1;2.56409385;2.335985431;4.37270926;5.191785766;0;3.616143577
PIE1;fsylvatica;25/11/2019 03:00;329;2019;25;11;3;47;1.234;5.8;98.2;NA;0;0.407;39.34;44.89;2001.345833;2369.067025;44.89;0;0;0;NA;NA;61;69;0.016600325;1;2.564172353;2.336392303;4.373671688;5.19288727;0;3.616780904
PIE1;fsylvatica;25/11/2019 04:00;329;2019;25;11;4;47;2.674;5.9;98.2;NA;0;0.495;340.7;44.8;1997.333333;2300.464483;44.8;0;0;0;NA;NA;61;69;0.016715793;1;2.564250803;2.336799333;4.374634481;5.193988925;0;3.617418386
PIE1;fsylvatica;25/11/2019 05:00;329;2019;25;11;5;47;4.731;6.1;98.3;NA;0;0.866;8.58;44.72;1993.766667;2168.316869;44.72;0;0;0;NA;NA;61;69;0.016007253;1;2.5643292;2.337206521;4.375597637;5.195090731;0;3.618056022
PIE1;fsylvatica;25/11/2019 06:00;329;2019;25;11;6;47;4.114;6.1;98.3;NA;0;1.382;266.4;45.28;2018.733333;2129.991158;45.28;0;0;0;NA;NA;61;69;0.016007253;1;2.564407545;2.337613866;4.376561157;5.196192688;0;3.618693814
PIE1;fsylvatica;25/11/2019 07:00;329;2019;25;11;7;47;4.32;6;98.2;NA;0;0.674;242.8;45.85;2044.145833;2273.285029;45.85;0;0;0;NA;NA;61;69;0.016831969;1;2.564485837;2.338021368;4.37752504;5.197294796;0;3.61933176
PIE1;fsylvatica;25/11/2019 08:00;329;2019;25;11;8;47;1.44;6;98.2;NA;0;0.588;247;46.14;2057.075;2320.782615;46.14;0;0;0;NA;NA;61;69;0.016831969;1;2.564564076;2.338429028;4.378489286;5.198397054;0;3.619969861
PIE1;fsylvatica;25/11/2019 09:00;329;2019;25;11;9;47;0.206;6.2;98.3;NA;11.07;0.655;217;46.44;2070.45;2309.161217;46.44;0;0;0.395511115;NA;NA;61;69;0.016118321;1;2.564642262;2.338836845;4.379453894;5.199499462;0;3.620608116
PIE1;fsylvatica;25/11/2019 10:00;329;2019;25;11;10;47;0.206;6.6;98.2;NA;68.27;0.532;210.7;46.64;2079.366667;2373.434894;46.64;6.64;0;1.677989943;NA;NA;61;69;0.017544086;1;2.564720396;2.339244818;4.380418865;5.200602019;0.677989943;3.621246525
PIE1;fsylvatica;25/11/2019 11:00;329;2019;25;11;11;47;0.411;6.8;98.1;NA;62.03;1.027;241.3;48.07;2143.120833;2301.638242;48.07;8.07;0;1.607305785;NA;NA;61;69;0.018775469;1;2.564798478;2.339652949;4.381384197;5.201704727;0.607305785;3.621885088
PIE1;fsylvatica;25/11/2019 12:00;329;2019;25;11;12;47;0;7.3;98;NA;101.9;0.798;205.4;48.07;2143.120833;2346.522024;48.07;8.07;0;2.156367305;NA;NA;61;69;0.020453696;1;2.564876506;2.340061236;4.382349891;5.202807584;1.156367305;3.622523804
PIE1;fsylvatica;25/11/2019 13:00;329;2019;25;11;13;47;0;7.9;98;NA;131.8;0.756;298.2;46.75;2084.270833;2292.922095;46.75;6.75;0;2.398947161;NA;NA;61;69;0.021309687;1;2.564954483;2.340469679;4.383315946;5.203910589;1.398947161;3.623162674
PIE1;fsylvatica;25/11/2019 14:00;329;2019;25;11;14;47;0;9;98;NA;148;0.201;272.8;45.93;2047.7125;2789.948713;45.93;5.93;0;2.971957455;NA;NA;61;69;0.02296121;1;2.565032407;2.340878279;4.384282363;5.205013744;1.971957455;3.623801698
PIE1;fsylvatica;25/11/2019 15:00;329;2019;25;11;15;47;0;9.2;97.1;NA;102.8;0.28;327.2;45.99;2050.3875;2591.667318;45.99;5.99;0;2.568793218;NA;NA;61;69;0.033746272;1;2.565110279;2.341287035;4.38524914;5.206117048;1.568793218;3.624440876
PIE1;fsylvatica;25/11/2019 16:00;329;2019;25;11;16;47;0;8.4;92.4;NA;54.3;0.419;261.2;45.45;2026.3125;2388.225334;45.45;5.45;0;1.694959366;NA;NA;61;69;0.083778381;1;2.565188098;2.341695948;4.386216277;5.207220499;0.694959366;3.625080206
PIE1;fsylvatica;25/11/2019 17:00;329;2019;25;11;17;47;0;7.2;90.7;NA;9.83;0.475;289.7;46.73;2083.379167;2412.587518;46.73;0;0;0.407085641;NA;NA;61;69;0.094460164;1;2.565265865;2.342105016;4.387183774;5.208324099;0;3.625719689
PIE1;fsylvatica;25/11/2019 18:00;329;2019;25;11;18;47;0;7;90.5;NA;0;0.549;241.7;48.76;2173.883333;2471.981553;48.76;0;0;0;NA;NA;61;69;0.09517655;1;2.56534358;2.34251424;4.388151631;5.209427847;0;3.626359325
PIE1;fsylvatica;25/11/2019 19:00;329;2019;25;11;19;47;0;6.6;90.5;NA;0;0.248;299.6;48.33;2154.7125;2793.875446;48.33;0;0;0;NA;NA;61;69;0.092593788;1;2.565421242;2.34292362;4.389119847;5.210531743;0;3.626999113
PIE1;fsylvatica;25/11/2019 20:00;329;2019;25;11;20;47;0;6.6;90.9;NA;0;0.324;292.2;48.11;2144.904167;2636.712749;48.11;0;0;0;NA;NA;61;69;0.088695103;1;2.565498852;2.343333155;4.390088422;5.211635786;0;3.627639054
PIE1;fsylvatica;25/11/2019 21:00;329;2019;25;11;21;47;0;7.2;87.7;NA;0;0.558;241.6;48.57;2165.4125;2457.650496;48.57;0;0;0;NA;NA;61;69;0.124931185;1;2.56557641;2.343742846;4.391057356;5.212739976;0;3.628279147
PIE1;fsylvatica;25/11/2019 22:00;329;2019;25;11;22;47;0;7.2;86.2;NA;0;0.201;277.2;48.48;2161.4;2944.844624;48.48;0;0;0;NA;NA;61;69;0.140166696;1;2.565653917;2.344152692;4.392026648;5.213844313;0;3.628919393
PIE1;fsylvatica;25/11/2019 23:00;329;2019;25;11;23;47;0;7.2;85.7;NA;0;0.217;280;48.68;2170.316667;2901.73128;48.68;0;0;0;NA;NA;61;69;0.145245199;1;2.565731371;2.344562694;4.392996298;5.214948796;0;3.62955979
PIE1;fsylvatica;26/11/2019 00:00;330;2019;26;11;0;48;0;7.3;85.2;NA;0;0.202;280;48.98;2183.691667;2971.49621;48.98;0;0;0;NA;NA;61;69;0.151357347;1;2.565808773;2.34497285;4.393966306;5.216053427;0;3.630200339
PIE1;fsylvatica;26/11/2019 01:00;330;2019;26;11;1;48;0;7.1;83.9;NA;0;0.21;280;48.58;2165.858333;2918.914322;48.58;0;0;0;NA;NA;61;69;0.162410142;1;2.565886123;2.345383162;4.394936672;5.217158203;0;3.63084104
PIE1;fsylvatica;26/11/2019 02:00;330;2019;26;11;2;48;0;7.1;82.1;NA;0;0.259;280;48.18;2148.025;2759.222551;48.18;0;0;0;NA;NA;61;69;0.180567798;1;2.565963421;2.345793628;4.395907394;5.218263125;0;3.631481892
PIE1;fsylvatica;26/11/2019 03:00;330;2019;26;11;3;48;0;6.8;81.9;NA;0;0.204;280;47.89;2135.095833;2898.195462;47.89;0;0;0;NA;NA;61;69;0.178861048;1;2.566040667;2.346204249;4.396878473;5.219368193;0;3.632122896
PIE1;fsylvatica;26/11/2019 04:00;330;2019;26;11;4;48;0;6.8;82.2;NA;0;0.213;280;47.68;2125.733333;2854.929033;47.68;0;0;0;NA;NA;61;69;0.1758965;1;2.566117861;2.346615024;4.397849909;5.220473407;0;3.63276405
PIE1;fsylvatica;26/11/2019 05:00;330;2019;26;11;5;48;0;6.9;81.4;NA;0;0.516;271.9;46.8;2086.5;2390.539709;46.8;0;0;0;NA;NA;61;69;0.185069965;1;2.566195003;2.347025954;4.398821701;5.221578766;0;3.633405356
PIE1;fsylvatica;26/11/2019 06:00;330;2019;26;11;6;48;0;7.1;80.7;NA;0;0.208;267.8;46.79;2086.054167;2817.993625;46.79;0;0;0;NA;NA;61;69;0.194690419;1;2.566272094;2.347437038;4.399793849;5.22268427;0;3.634046813
PIE1;fsylvatica;26/11/2019 07:00;330;2019;26;11;7;48;0;6.5;82.4;NA;0;0.28;326.8;46.29;2063.7625;2608.573172;46.29;0;0;0;NA;NA;61;69;0.170363974;1;2.566349133;2.347848276;4.400766352;5.223789918;0;3.63468842
PIE1;fsylvatica;26/11/2019 08:00;330;2019;26;11;8;48;0;6.8;81;NA;0.977;0.537;308.7;47.1;2099.875;2394.132834;47.1;0;0;0.041959719;NA;NA;61;69;0.187754691;1;2.56642612;2.348259668;4.40173921;5.224895711;0;3.635330177
PIE1;fsylvatica;26/11/2019 09:00;330;2019;26;11;9;48;0;7.7;77.07;NA;86.7;0.545;349.8;47.24;2106.116667;2397.000855;47.24;7.24;0;2.093819336;NA;NA;61;69;0.241004815;1;2.566503056;2.348671214;4.402712424;5.226001649;1.093819336;3.635972086
PIE1;fsylvatica;26/11/2019 10:00;330;2019;26;11;10;48;0;10.2;68.42;NA;139.9;0.421;28.89;46.37;2067.329167;2434.857485;46.37;6.37;0;2.849134157;NA;NA;61;69;0.393018518;1;2.56657994;2.349082913;4.403685991;5.22710773;1.849134157;3.636614144
PIE1;fsylvatica;26/11/2019 11:00;330;2019;26;11;11;48;0;10.8;66.46;NA;198.3;0.35;39.06;44.26;1973.258333;2393.102301;44.26;4.26;0;3.020911529;NA;NA;61;69;0.434465115;1;2.566656772;2.349494766;4.404659913;5.228213955;2.020911529;3.637256352
PIE1;fsylvatica;26/11/2019 12:00;330;2019;26;11;12;48;0;11.1;65.06;NA;199.4;0.384;312.4;42.02;1873.391667;2237.657501;42.02;2.02;0;2.873057951;NA;NA;61;69;0.461720045;1;2.566733553;2.349906773;4.405634189;5.229320324;1.873057951;3.63789871
PIE1;fsylvatica;26/11/2019 13:00;330;2019;26;11;13;48;0;11.1;66.02;NA;192.1;0.382;30.14;39.67;1768.620833;2114.265966;39.67;0;0;2.700100444;NA;NA;61;69;0.449033977;1;2.566810282;2.350318933;4.406608819;5.230426836;1.700100444;3.638541218
PIE1;fsylvatica;26/11/2019 14:00;330;2019;26;11;14;48;0;10.4;69.43;NA;138.6;0.269;40.26;37.36;1665.633333;2122.630985;37.36;0;0;2.42367345;NA;NA;61;69;0.385569503;1;2.56688696;2.350731246;4.407583801;5.231533491;1.42367345;3.639183875
PIE1;fsylvatica;26/11/2019 15:00;330;2019;26;11;15;48;0;9.3;74.2;NA;81.4;0.309;292.1;37.46;1670.091667;2070.99306;37.46;0;0;1.886923264;NA;NA;61;69;0.302256375;1;2.566963587;2.351143712;4.408559137;5.232640289;0.886923264;3.639826681
PIE1;fsylvatica;26/11/2019 16:00;330;2019;26;11;16;48;0;8.5;75.35;NA;71.78;0.464;310.1;39.64;1767.283333;2053.013575;39.64;0;0;1.719212367;NA;NA;61;69;0.273578738;1;2.567040162;2.351556331;4.409534825;5.233747229;0.719212367;3.640469637
PIE1;fsylvatica;26/11/2019 17:00;330;2019;26;11;17;48;0;7.2;79.84;NA;14.97;0.249;297.1;41.27;1839.954167;2383.647704;41.27;0;0;0.575410713;NA;NA;61;69;0.20476526;1;2.567116685;2.351969103;4.410510866;5.234854312;0;3.641112742
PIE1;fsylvatica;26/11/2019 18:00;330;2019;26;11;18;48;0;6.1;85.6;NA;0;0.318;284.7;42.88;1911.733333;2358.077603;42.88;0;0;0;NA;NA;61;69;0.135590849;1;2.567193158;2.352382028;4.411487258;5.235961537;0;3.641755995
PIE1;fsylvatica;26/11/2019 19:00;330;2019;26;11;19;48;0;6;86.9;NA;0;0.339;278.9;43.19;1925.554167;2348.132976;43.19;0;0;0;NA;NA;61;69;0.122499332;1;2.567269579;2.352795105;4.412464003;5.237068904;0;3.642399398
PIE1;fsylvatica;26/11/2019 20:00;330;2019;26;11;20;48;0;5.9;86.4;NA;0;0.364;283.5;43.2;1926;2320.48063;43.2;0;0;0;NA;NA;61;69;0.126297105;1;2.567345949;2.353208334;4.413441098;5.238176412;0;3.643042948
PIE1;fsylvatica;26/11/2019 21:00;330;2019;26;11;21;48;0;6.3;84.9;NA;0;0.687;309.4;43.13;1922.879167;2134.409128;43.13;0;0;0;NA;NA;61;69;0.144161192;1;2.567422268;2.353621716;4.414418545;5.239284062;0;3.643686648
PIE1;fsylvatica;26/11/2019 22:00;330;2019;26;11;22;48;0;5.9;84.8;NA;0;0.427;304;43.54;1941.158333;2281.526199;43.54;0;0;0;NA;NA;61;69;0.141155588;1;2.567498535;2.354035249;4.415396342;5.240391853;0;3.644330495
PIE1;fsylvatica;26/11/2019 23:00;330;2019;26;11;23;48;0;5.9;87.4;NA;0;1.026;262.9;41.74;1860.908333;1998.684462;41.74;0;0;0;NA;NA;61;69;0.117010553;1;2.567574752;2.354448935;4.416374489;5.241499785;0;3.64497449
PIE1;fsylvatica;27/11/2019 00:00;331;2019;27;11;0;48;0;5.6;88.9;NA;0;0.695;285.6;42.18;1880.525;2085.05079;42.18;0;0;0;NA;NA;61;69;0.100957548;1;2.567650917;2.354862773;4.417352987;5.242607857;0;3.645618634
PIE1;fsylvatica;27/11/2019 01:00;331;2019;27;11;1;48;0;6;89.9;NA;0;1.405;198;42.33;1887.2125;1989.532161;42.33;0;0;0;NA;NA;61;69;0.09444605;1;2.567727032;2.355276762;4.418331835;5.24371607;0;3.646262925
PIE1;fsylvatica;27/11/2019 02:00;331;2019;27;11;2;48;0;5.8;92.7;NA;0;0.777;257.2;42.38;1889.441667;2073.54683;42.38;0;0;0;NA;NA;61;69;0.067323539;1;2.567803095;2.355690903;4.419311031;5.244824423;0;3.646907363
PIE1;fsylvatica;27/11/2019 03:00;331;2019;27;11;3;48;0;5.5;93.6;NA;0;0.614;355.6;41.87;1866.704167;2096.048383;41.87;0;0;0;NA;NA;61;69;0.057806668;1;2.567879107;2.356105195;4.420290577;5.245932915;0;3.647551949
PIE1;fsylvatica;27/11/2019 04:00;331;2019;27;11;4;48;0;5.2;94.8;NA;0;0.417;264.7;40.82;1819.891667;2146.456104;40.82;0;0;0;NA;NA;61;69;0.04599735;1;2.567955069;2.356519639;4.421270472;5.247041548;0;3.648196682
PIE1;fsylvatica;27/11/2019 05:00;331;2019;27;11;5;48;4.114;5.1;96.8;NA;0;1.213;205.4;39.88;1777.983333;1889.504951;39.88;0;0;0;NA;NA;61;69;0.028109403;1;2.56803098;2.356934233;4.422250715;5.24815032;0;3.648841562
PIE1;fsylvatica;27/11/2019 06:00;331;2019;27;11;6;48;2.057;4.8;97.6;NA;0;1.181;265.7;39.27;1750.7875;1863.551949;39.27;0;0;0;NA;NA;61;69;0.020644978;1;2.56810684;2.357348979;4.423231306;5.249259231;0;3.649486589
PIE1;fsylvatica;27/11/2019 07:00;331;2019;27;11;7;48;2.057;4.2;97.6;NA;0;0.668;235.3;42.07;1875.620833;2087.727668;42.07;0;0;0;NA;NA;61;69;0.019794734;1;2.568182649;2.357763876;4.424212246;5.250368281;0;3.650131763
PIE1;fsylvatica;27/11/2019 08:00;331;2019;27;11;8;48;1.646;4;97.9;NA;0;0.507;314.9;39.77;1773.079167;2035.939014;39.77;0;0;0;NA;NA;61;69;0.017078483;1;2.568258407;2.358178923;4.425193532;5.25147747;0;3.650777083
PIE1;fsylvatica;27/11/2019 09:00;331;2019;27;11;9;48;1.851;3.9;98.3;NA;6.962;0.43;313.6;40.58;1809.191667;2124.260985;40.58;0;0;0.165426271;NA;NA;61;69;0.013728431;1;2.568334115;2.358594121;4.426175166;5.252586797;0;3.65142255
PIE1;fsylvatica;27/11/2019 10:00;331;2019;27;11;10;48;3.291;3.8;98.3;NA;14.23;0.479;288.2;39.05;1740.979167;2013.835842;39.05;0;0;0.295930891;NA;NA;61;69;0.013632024;1;2.568409772;2.35900947;4.427157147;5.253696262;0;3.652068163
PIE1;fsylvatica;27/11/2019 11:00;331;2019;27;11;11;48;0.206;4.1;98.2;NA;63.5;0.606;302.2;32.42;1445.391667;1625.276606;32.42;0;0;0.787295674;NA;NA;61;69;0.014742054;1;2.568485378;2.359424969;4.428139474;5.254805866;0;3.652713922
PIE1;fsylvatica;27/11/2019 12:00;331;2019;27;11;12;48;0;5.1;98;NA;203.7;0.831;163.7;31.23;1392.3375;1519.302162;31.23;0;0;1.312104437;NA;NA;61;69;0.017568377;1;2.568560934;2.359840618;4.429122147;5.255915607;0.312104437;3.653359827
PIE1;fsylvatica;27/11/2019 13:00;331;2019;27;11;13;48;0;6.1;89.1;NA;171.9;1.302;168;34.03;1517.170833;1605.881721;34.03;0;0;1.552603856;NA;NA;61;69;0.10263474;1;2.568636439;2.360256417;4.430105166;5.257025485;0.552603856;3.654005877
PIE1;fsylvatica;27/11/2019 14:00;331;2019;27;11;14;48;0;6;86.9;NA;88.1;0.412;32.65;33.86;1509.591667;1783.679052;33.86;0;0;1.326428892;NA;NA;61;69;0.122499332;1;2.568711894;2.360672367;4.431088531;5.258135501;0.326428892;3.654652073
PIE1;fsylvatica;27/11/2019 15:00;331;2019;27;11;15;48;0;5.9;89.4;NA;87.1;0.493;350.1;32.85;1464.5625;1687.71857;32.85;0;0;1.244206709;NA;NA;61;69;0.09843745;1;2.568787298;2.361088466;4.432072241;5.259245654;0.244206709;3.655298415
PIE1;fsylvatica;27/11/2019 16:00;331;2019;27;11;16;48;0;5.8;89.3;NA;84.4;0.604;243;33.21;1480.6125;1665.480291;33.21;0;0;1.205854064;NA;NA;61;69;0.098679708;1;2.568862652;2.361504714;4.433056296;5.260355943;0.205854064;3.655944901
PIE1;fsylvatica;27/11/2019 17:00;331;2019;27;11;17;48;0;5.1;89.4;NA;16.94;0.697;23.83;32.47;1447.620833;1604.61909;32.47;0;0;0.348286818;NA;NA;61;69;0.093112398;1;2.568937955;2.361921113;4.434040696;5.26146637;0;3.656591534
PIE1;fsylvatica;27/11/2019 18:00;331;2019;27;11;18;48;0;4.1;93.3;NA;0;0.74;313.5;30.5;1359.791667;1498.818134;30.5;0;0;0;NA;NA;61;69;0.054873199;1;2.569013209;2.362337661;4.43502544;5.262576932;0;3.657238311
PIE1;fsylvatica;27/11/2019 19:00;331;2019;27;11;19;48;0;3.6;96.5;NA;0;1.274;194.7;30.1;1341.958333;1422.134402;30.1;0;0;0;NA;NA;61;69;0.02767265;1;2.569088411;2.362754358;4.436010528;5.26368763;0;3.657885232
PIE1;fsylvatica;27/11/2019 20:00;331;2019;27;11;20;48;0;3.8;98.2;NA;0;1.305;230.1;29.68;1323.233333;1400.428042;29.68;0;0;0;NA;NA;61;69;0.014433908;1;2.569163564;2.363171204;4.43699596;5.264798465;0;3.658532298
PIE1;fsylvatica;27/11/2019 21:00;331;2019;27;11;21;48;0;3.8;98.3;NA;0;1.117;234.4;30.9;1377.625;1471.390218;30.9;0;0;0;NA;NA;61;69;0.013632024;1;2.569238666;2.363588199;4.437981735;5.265909434;0;3.659179509
PIE1;fsylvatica;27/11/2019 22:00;331;2019;27;11;22;48;0;3.8;98.3;NA;0;1.642;220.6;32.58;1452.525;1519.98433;32.58;0;0;0;NA;NA;61;69;0.013632024;1;2.569313718;2.364005343;4.438967852;5.267020539;0;3.659826863
PIE1;fsylvatica;27/11/2019 23:00;331;2019;27;11;23;48;0;3.7;98.1;NA;0;1.165;302.6;32.47;1447.620833;1542.127769;32.47;0;0;0;NA;NA;61;69;0.015128711;1;2.56938872;2.364422636;4.439954313;5.26813178;0;3.660474362
PIE1;fsylvatica;28/11/2019 00:00;332;2019;28;11;0;48;0;3.4;97.6;NA;0;0.74;263.6;33.54;1495.325;1648.208532;33.54;0;0;0;NA;NA;61;69;0.018709192;1;2.569463672;2.364840078;4.440941116;5.269243155;0;3.661122005
PIE1;fsylvatica;28/11/2019 01:00;332;2019;28;11;1;48;0;3.2;97.4;NA;0;0.526;292.6;33.84;1508.7;1724.448383;33.84;0;0;0;NA;NA;61;69;0.019983337;1;2.569538574;2.365257668;4.441928261;5.270354664;0;3.661769792
PIE1;fsylvatica;28/11/2019 02:00;332;2019;28;11;2;48;0;3.5;97.2;NA;0;1.52;235.7;33.88;1510.483333;1586.225357;33.88;0;0;0;NA;NA;61;69;0.021982271;1;2.569613426;2.365675406;4.442915748;5.271466308;0;3.662417722
PIE1;fsylvatica;28/11/2019 03:00;332;2019;28;11;3;48;0;3.4;96.5;NA;0;0.62;258.6;33.42;1489.975;1671.292779;33.42;0;0;0;NA;NA;61;69;0.027284238;1;2.569688228;2.366093293;4.443903576;5.272578086;0;3.663065796
PIE1;fsylvatica;28/11/2019 04:00;332;2019;28;11;4;48;0;3.6;96.8;NA;0;0.566;256.6;34.43;1535.004167;1739.290625;34.43;0;0;0;NA;NA;61;69;0.025300708;1;2.56976298;2.366511328;4.444891746;5.273689998;0;3.663714013
PIE1;fsylvatica;28/11/2019 05:00;332;2019;28;11;5;48;0;3.4;95.6;NA;0;0.265;340.6;33.67;1501.120833;1918.955459;33.67;0;0;0;NA;NA;61;69;0.034300185;1;2.569837682;2.366929511;4.445880256;5.274802043;0;3.664362373
PIE1;fsylvatica;28/11/2019 06:00;332;2019;28;11;6;48;0;2.9;95;NA;0;0.245;345;34.57;1541.245833;2003.795712;34.57;0;0;0;NA;NA;61;69;0.037620259;1;2.569912334;2.367347841;4.446869106;5.275914222;0;3.665010876
PIE1;fsylvatica;28/11/2019 07:00;332;2019;28;11;7;48;0;2.5;95.8;NA;0;0.354;344.8;34.11;1520.7375;1840.751871;34.11;0;0;0;NA;NA;61;69;0.030714344;1;2.569986936;2.367766319;4.447858297;5.277026534;0;3.665659522
PIE1;fsylvatica;28/11/2019 08:00;332;2019;28;11;8;48;0;2.4;96.3;NA;0.376;0.672;295.3;34.77;1550.1625;1724.437478;34.77;0;0;0.005088571;NA;NA;61;69;0.026865646;1;2.570061489;2.368184945;4.448847827;5.278138979;0;3.66630831
PIE1;fsylvatica;28/11/2019 09:00;332;2019;28;11;9;48;0;3;97.6;NA;36.22;0.789;252.2;35.11;1565.320833;1715.555495;35.11;0;0;0.448369102;NA;NA;61;69;0.018186392;1;2.570135991;2.368603718;4.449837697;5.279251556;0;3.666957241
PIE1;fsylvatica;28/11/2019 10:00;332;2019;28;11;10;48;0;4.4;94.5;NA;112.8;0.891;250.8;36.34;1620.158333;1758.067563;36.34;0;0;1.185821403;NA;NA;61;69;0.046004408;1;2.570210444;2.369022639;4.450827907;5.280364266;0.185821403;3.667606314
PIE1;fsylvatica;28/11/2019 11:00;332;2019;28;11;11;48;0;6.4;79.63;NA;237.4;0.535;60.35;35.8;1596.083333;1820.563899;35.8;0;0;1.83252221;NA;NA;61;69;0.195821564;1;2.570284848;2.369441707;4.451818455;5.281477108;0.83252221;3.66825553
